LINK-USDT,1h,55,180,0.02,0.2,21600,10.62,-15.76,44.17,-1.16
TRX-USDT,1h,35,190,0.02,0.05,21600,-10.70,-10.71,38.74,-1.32
SOL-USDT,4h,45,130,0.04,0.05,21600,1.60,-5.99,46.88,-0.42
TRX-USDT,4h,30,60,0.01,0.08,21600,3.11,-7.83,52.87,2.51
BTC-USDT,4h,50,170,0.1,0.08,21600,-0.93,-0.58,0.00,-4.94
SOL-USDT,4h,45,150,0.02,0.15,21600,-32.53,-31.80,27.78,-3.69
XRP-USDT,1h,10,130,0.07,0.2,21600,-6.81,-42.82,48.74,0.26
BTC-USDT,1h,15,130,0.05,0.05,21600,7.70,-1.58,61.11,2.11
XRP-USDT,4h,40,180,0.01,0.02,21600,-5.19,-13.28,36.76,-2.79
TRX-USDT,4h,40,170,0.04,0.2,21600,0.97,-4.51,50.00,-0.84
BNB-USDT,4h,50,90,0.03,0.1,21600,-2.29,-1.69,0.00,-34.27
BTC-USDT,1h,45,180,0.05,0.02,21600,1.27,-2.35,55.56,0.78
BTC-USDT,4h,40,180,0.07,0.1,21600,-1.97,-0.89,0.00,-14.23
XRP-USDT,4h,55,70,0.05,0.1,21600,-6.37,-18.85,53.85,-0.05
SOL-USDT,1h,10,140,0.07,0.15,21600,-4.25,-23.17,50.21,0.02
AVAX-USDT,4h,25,50,0.01,0.15,21600,15.32,-14.40,31.88,0.17
DOGE-USDT,1h,35,120,0.04,0.1,21600,27.95,-8.45,52.30,0.05
BNB-USDT,4h,10,160,0.01,0.2,21600,-0.39,-6.44,36.36,0.62
AVAX-USDT,1h,5,90,0.01,0.05,21600,11.99,-20.62,33.77,-0.39
BNB-USDT,4h,5,60,0.03,0.1,21600,6.14,-5.29,56.25,1.44
SOL-USDT,1h,20,140,0.05,0.02,21600,31.33,-9.98,60.64,1.31
ADA-USDT,1h,50,130,0.05,0.02,21600,9.65,-13.78,56.20,0.03
TRX-USDT,4h,15,80,0.05,0.15,21600,-2.78,-4.05,50.00,0.27
BNB-USDT,1h,10,70,0.02,0.15,21600,2.00,-8.63,42.31,0.86
BTC-USDT,4h,20,130,0.04,0.15,21600,0.48,0.00,100.00,5.08
AVAX-USDT,1h,30,140,0.03,0.15,21600,-2.05,-14.71,46.09,-1.15
SOL-USDT,1h,5,20,0.1,0.15,21600,-58.45,-74.08,45.62,-0.89
BNB-USDT,4h,35,150,0.1,0.05,21600,-0.22,-1.28,50.00,0.99
ETH-USDT,1h,15,60,0.04,0.1,21600,-0.56,-2.60,39.29,-1.23
AVAX-USDT,4h,20,120,0.03,0.1,21600,11.50,-6.15,55.00,1.92
BNB-USDT,1h,25,130,0.04,0.08,21600,10.61,-1.76,62.50,2.16
TRX-USDT,4h,30,150,0.03,0.02,21600,2.63,-3.22,48.15,-0.42
BTC-USDT,4h,20,100,0.03,0.05,21600,-1.10,-0.52,0.00,-27.26
BNB-USDT,1h,30,190,0.02,0.15,21600,4.71,-5.33,33.33,0.80
SOL-USDT,1h,25,70,0.1,0.08,21600,6.32,-19.11,50.38,0.58
BTC-USDT,4h,25,90,0.03,0.1,21600,0.31,0.00,100.00,4.57
XRP-USDT,4h,20,190,0.03,0.1,21600,-12.32,-14.69,38.10,-0.94
TRX-USDT,1h,25,190,0.05,0.05,21600,-0.16,-7.57,51.64,-0.43
DOGE-USDT,4h,30,170,0.03,0.05,21600,-2.30,-5.60,40.62,0.84
XRP-USDT,4h,15,130,0.01,0.02,21600,3.93,-5.12,38.24,0.68
BTC-USDT,1h,15,180,0.04,0.02,21600,-4.11,-5.47,31.82,-1.93
AVAX-USDT,1h,55,110,0.02,0.05,21600,-12.62,-27.17,45.62,0.34
DOGE-USDT,1h,10,140,0.04,0.1,21600,42.98,-13.77,51.71,0.60
ETH-USDT,1h,50,70,0.1,0.02,21600,-4.10,-6.82,45.00,-2.78
ETH-USDT,1h,5,100,0.05,0.2,21600,-2.63,-7.85,47.73,0.05
BTC-USDT,4h,25,170,0.1,0.05,21600,0.49,0.00,100.00,1.16
XRP-USDT,4h,40,180,0.01,0.08,21600,-6.23,-13.65,34.38,-3.02
DOGE-USDT,1h,5,130,0.07,0.15,21600,24.05,-20.29,50.00,0.49
LINK-USDT,1h,30,110,0.07,0.02,21600,-53.61,-66.58,49.74,-0.46
BNB-USDT,1h,5,150,0.01,0.1,21600,-3.00,-13.78,27.45,0.34
DOGE-USDT,4h,15,160,0.03,0.05,21600,-1.33,-6.27,57.78,-0.59
TRX-USDT,4h,5,90,0.05,0.08,21600,4.48,-3.62,58.11,1.09
BTC-USDT,1h,45,180,0.02,0.15,21600,1.43,-2.13,55.56,1.02
BTC-USDT,4h,20,130,0.04,0.08,21600,0.48,0.00,100.00,5.08
TRX-USDT,1h,15,130,0.02,0.08,21600,-1.97,-7.34,50.00,-0.19
SOL-USDT,4h,50,190,0.02,0.02,21600,-0.74,-3.81,41.18,-0.73
LINK-USDT,4h,30,150,0.1,0.05,21600,0.29,-3.36,55.26,-0.81
SOL-USDT,1h,40,60,0.04,0.2,21600,11.90,-14.25,50.66,-0.30
XRP-USDT,1h,5,70,0.01,0.2,21600,-59.48,-70.07,33.63,-0.91
ADA-USDT,1h,50,170,0.03,0.1,21600,-0.53,-11.24,43.97,-1.34
ETH-USDT,1h,10,130,0.05,0.1,21600,2.05,-5.34,62.50,1.45
AVAX-USDT,1h,25,190,0.02,0.1,21600,10.78,-13.59,48.82,0.55
ETH-USDT,4h,10,130,0.1,0.02,21600,4.19,0.00,100.00,325.57
ADA-USDT,1h,30,170,0.04,0.05,21600,-5.21,-17.90,50.00,0.43
TRX-USDT,1h,5,40,0.01,0.08,21600,11.59,-12.53,49.92,0.39
TRX-USDT,1h,55,90,0.01,0.02,21600,2.61,-4.42,50.00,1.06
ADA-USDT,1h,10,110,0.01,0.08,21600,-8.92,-26.82,35.69,0.94
DOGE-USDT,1h,55,160,0.07,0.15,21600,6.09,-22.66,44.55,-1.08
AVAX-USDT,1h,10,170,0.07,0.2,21600,9.75,-18.52,50.60,0.25
BTC-USDT,1h,35,80,0.05,0.2,21600,4.11,-0.85,50.00,0.73
AVAX-USDT,4h,50,120,0.02,0.08,21600,1.89,-11.08,45.45,-0.33
BNB-USDT,1h,40,190,0.1,0.02,21600,-2.62,-9.91,75.00,-0.16
ETH-USDT,1h,25,50,0.03,0.05,21600,-0.99,-6.06,45.00,0.97
LINK-USDT,4h,20,190,0.03,0.1,21600,-9.38,-10.51,41.07,-1.19
ADA-USDT,4h,20,40,0.01,0.1,21600,-3.85,-16.31,37.35,-0.09
XRP-USDT,4h,55,110,0.1,0.05,21600,-2.41,-7.38,57.14,0.03
BNB-USDT,1h,40,120,0.01,0.02,21600,-0.60,-2.80,37.50,-0.51
XRP-USDT,1h,40,60,0.04,0.02,21600,-30.03,-40.16,40.45,-2.17
ADA-USDT,4h,40,60,0.01,0.05,21600,-16.33,-19.37,29.65,-0.81
XRP-USDT,4h,55,90,0.1,0.08,21600,-0.94,-11.34,48.21,1.16
BTC-USDT,4h,55,90,0.05,0.2,21600,-0.28,-0.42,50.00,-0.57
TRX-USDT,1h,30,180,0.02,0.15,21600,23.34,-4.05,53.23,-0.30
BNB-USDT,4h,20,150,0.07,0.2,21600,-3.03,-2.02,0.00,-7.02
ETH-USDT,1h,40,120,0.05,0.08,21600,2.97,-3.41,40.00,0.34
ADA-USDT,1h,10,50,0.01,0.05,21600,0.74,-32.21,37.50,0.30
ADA-USDT,1h,30,60,0.04,0.2,21600,-30.39,-60.65,44.19,-2.13
BNB-USDT,4h,55,180,0.1,0.02,21600,-1.01,-0.57,0.00,-11.33
BTC-USDT,4h,40,170,0.1,0.15,21600,-1.97,-0.89,0.00,-14.23
ADA-USDT,1h,20,170,0.01,0.05,21600,-29.12,-38.30,30.37,-0.53
DOGE-USDT,1h,35,140,0.05,0.1,21600,-6.44,-20.65,44.78,-0.32
XRP-USDT,4h,5,180,0.05,0.1,21600,13.14,-2.78,53.70,0.42
ETH-USDT,4h,50,190,0.07,0.08,21600,0.38,0.00,100.00,1.68
BTC-USDT,1h,45,70,0.05,0.1,21600,0.95,-4.02,39.29,0.83
DOGE-USDT,4h,20,180,0.01,0.15,21600,-4.71,-7.86,41.07,-2.16
BTC-USDT,1h,45,190,0.03,0.2,21600,-5.15,-4.74,25.00,-2.57
AVAX-USDT,1h,45,100,0.01,0.1,21600,-6.87,-11.97,31.31,-0.45
AVAX-USDT,1h,5,130,0.1,0.2,21600,10.44,-32.58,50.41,-0.37
LINK-USDT,4h,15,130,0.07,0.1,21600,-2.20,-10.65,40.74,0.37
TRX-USDT,1h,20,170,0.02,0.1,21600,-1.74,-10.66,56.43,0.24
ETH-USDT,1h,15,180,0.05,0.02,21600,0.35,-4.41,41.67,-0.15
BNB-USDT,4h,20,60,0.03,0.1,21600,0.68,-3.16,50.00,-0.30
AVAX-USDT,1h,50,150,0.07,0.15,21600,16.55,-6.29,57.27,-0.01
DOGE-USDT,1h,40,100,0.02,0.02,21600,-13.09,-16.77,44.09,-1.10
LINK-USDT,1h,10,130,0.02,0.05,21600,-0.78,-26.55,46.22,0.14
BTC-USDT,4h,5,180,0.04,0.1,21600,0.85,-1.69,33.33,1.18
ETH-USDT,1h,35,180,0.1,0.2,21600,4.98,-1.34,66.67,2.39
TRX-USDT,1h,45,80,0.04,0.15,21600,-2.93,-16.55,46.23,-1.22
BNB-USDT,1h,30,90,0.1,0.1,21600,-10.96,-10.38,25.00,-2.20
BNB-USDT,4h,5,40,0.02,0.2,21600,15.05,-1.63,50.00,1.30
AVAX-USDT,4h,55,100,0.05,0.05,21600,-0.17,-7.78,43.48,-0.50
SOL-USDT,1h,20,120,0.07,0.1,21600,-10.26,-20.12,45.05,-0.31
DOGE-USDT,1h,50,190,0.02,0.02,21600,0.44,-13.50,41.84,0.77
XRP-USDT,1h,35,80,0.05,0.2,21600,-7.45,-19.73,50.85,-0.96
BTC-USDT,1h,15,80,0.03,0.2,21600,-1.66,-5.43,50.00,-1.10
XRP-USDT,4h,40,130,0.01,0.1,21600,5.94,-2.99,40.00,1.27
ADA-USDT,4h,45,90,0.05,0.1,21600,-6.54,-11.99,51.72,-1.41
ETH-USDT,4h,15,60,0.03,0.2,21600,4.28,-2.07,41.67,0.51
AVAX-USDT,4h,35,120,0.1,0.02,21600,7.11,-9.39,66.07,-0.19
XRP-USDT,1h,50,150,0.01,0.02,21600,-5.07,-12.63,29.24,-0.16
BNB-USDT,1h,45,140,0.04,0.2,21600,1.06,-3.92,25.00,0.21
ADA-USDT,1h,5,190,0.1,0.08,21600,-3.01,-16.70,45.71,0.51
BTC-USDT,4h,30,50,0.02,0.15,21600,-0.80,-0.89,33.33,-1.11
ETH-USDT,4h,30,140,0.03,0.05,21600,-2.77,-1.63,25.00,-2.95
XRP-USDT,1h,35,120,0.01,0.05,21600,-19.74,-24.68,32.31,-2.05
LINK-USDT,4h,35,110,0.01,0.02,21600,6.76,-5.75,43.27,0.48
SOL-USDT,4h,15,170,0.04,0.05,21600,2.30,-6.50,39.47,0.02
AVAX-USDT,1h,35,160,0.05,0.02,21600,12.73,-6.02,56.41,1.77
ADA-USDT,4h,25,40,0.02,0.15,21600,24.61,-10.06,57.14,1.19
BTC-USDT,1h,25,50,0.05,0.2,21600,-8.10,-8.10,45.00,-2.01
ADA-USDT,4h,40,180,0.1,0.08,21600,9.15,-4.42,64.29,1.88
XRP-USDT,1h,50,110,0.07,0.08,21600,1.16,-16.11,36.14,-1.65
SOL-USDT,4h,40,160,0.02,0.15,21600,16.89,-2.32,65.00,1.91
BNB-USDT,1h,30,170,0.07,0.02,21600,3.60,-2.86,55.56,2.24
BTC-USDT,4h,45,190,0.04,0.2,21600,-0.22,-0.09,0.00,-9.73
SOL-USDT,1h,40,140,0.07,0.15,21600,15.13,-14.00,55.22,0.62
LINK-USDT,1h,55,170,0.03,0.2,21600,-17.06,-39.47,42.98,-1.32
XRP-USDT,1h,5,100,0.05,0.05,21600,-27.76,-51.64,44.01,-0.69
AVAX-USDT,4h,55,170,0.1,0.08,21600,11.20,-4.60,67.65,-0.35
LINK-USDT,4h,30,100,0.07,0.15,21600,14.61,-5.17,61.54,1.55
AVAX-USDT,4h,15,120,0.01,0.02,21600,19.66,-3.43,51.52,0.52
DOGE-USDT,4h,55,80,0.04,0.2,21600,-0.05,-12.05,53.33,-0.94
ETH-USDT,1h,35,120,0.01,0.2,21600,-5.23,-6.77,23.81,-0.07
XRP-USDT,4h,40,90,0.1,0.08,21600,-7.72,-9.28,41.07,-0.76
AVAX-USDT,4h,5,180,0.04,0.2,21600,8.89,-5.14,64.00,1.23
TRX-USDT,4h,5,70,0.07,0.1,21600,0.95,-6.15,45.37,0.93
BNB-USDT,1h,40,60,0.05,0.02,21600,-0.84,-4.36,45.00,0.25
XRP-USDT,1h,5,150,0.04,0.02,21600,-63.78,-70.93,38.65,-2.24
TRX-USDT,1h,15,180,0.02,0.1,21600,7.44,-8.44,47.86,-0.14
AVAX-USDT,4h,10,30,0.03,0.1,21600,-0.72,-18.79,53.90,-0.55
AVAX-USDT,4h,30,120,0.03,0.02,21600,-16.45,-19.06,28.00,-3.94
SOL-USDT,4h,50,90,0.05,0.05,21600,-18.98,-19.81,46.67,-1.43
SOL-USDT,1h,55,190,0.05,0.08,21600,14.41,-5.75,53.85,0.99
AVAX-USDT,1h,25,150,0.04,0.08,21600,12.43,-15.48,57.46,-0.33
SOL-USDT,1h,45,70,0.04,0.02,21600,-5.33,-26.22,50.35,-0.78
ADA-USDT,4h,15,160,0.07,0.02,21600,9.84,-10.61,56.72,0.74
AVAX-USDT,4h,30,100,0.04,0.02,21600,8.12,-6.46,51.85,1.14
XRP-USDT,1h,45,70,0.05,0.05,21600,-34.16,-52.91,45.58,-1.44
XRP-USDT,4h,40,160,0.07,0.15,21600,7.05,-4.33,68.75,2.84
AVAX-USDT,1h,35,130,0.02,0.1,21600,-0.74,-18.73,44.88,-1.43
TRX-USDT,1h,25,130,0.1,0.02,21600,-2.42,-9.68,50.68,1.10
ETH-USDT,1h,35,90,0.07,0.02,21600,-2.30,-4.17,33.33,0.14
BTC-USDT,4h,10,90,0.05,0.15,21600,0.67,-1.82,33.33,-0.94
ADA-USDT,1h,10,80,0.05,0.05,21600,17.03,-29.17,50.29,-0.24
ETH-USDT,1h,35,100,0.03,0.1,21600,10.77,-2.38,58.33,2.73
BTC-USDT,1h,10,130,0.01,0.15,21600,1.98,-1.54,38.10,0.31
DOGE-USDT,4h,15,170,0.1,0.1,21600,-15.70,-22.40,47.62,-1.28
ADA-USDT,1h,30,80,0.02,0.08,21600,-35.97,-53.74,42.08,-0.97
SOL-USDT,4h,10,130,0.02,0.2,21600,1.75,-7.52,49.32,-0.49
XRP-USDT,4h,15,140,0.04,0.05,21600,6.69,-6.44,32.69,0.31
TRX-USDT,4h,45,160,0.03,0.05,21600,2.00,-2.88,61.54,-0.56
SOL-USDT,1h,55,170,0.02,0.2,21600,-4.94,-16.44,43.40,-0.66
ETH-USDT,1h,5,180,0.02,0.1,21600,-3.73,-7.14,52.78,-0.11
LINK-USDT,4h,5,100,0.01,0.05,21600,-4.98,-18.64,35.77,0.42
BNB-USDT,4h,5,100,0.03,0.08,21600,4.78,-0.88,75.00,3.91
XRP-USDT,1h,35,120,0.01,0.15,21600,-19.51,-23.25,32.31,-1.97
AVAX-USDT,4h,35,140,0.03,0.1,21600,2.15,-5.77,45.00,0.59
SOL-USDT,4h,50,90,0.1,0.1,21600,-17.92,-16.23,49.09,-1.21
SOL-USDT,1h,30,170,0.02,0.05,21600,-17.28,-23.67,43.51,-1.04
SOL-USDT,4h,5,110,0.05,0.2,21600,-6.02,-12.46,46.34,-0.76
SOL-USDT,4h,50,190,0.01,0.02,21600,1.32,-5.28,36.84,-0.89
SOL-USDT,4h,25,70,0.04,0.02,21600,14.98,-8.85,56.25,1.44
TRX-USDT,1h,5,20,0.02,0.02,21600,10.30,-25.34,51.70,0.07
SOL-USDT,1h,10,150,0.07,0.02,21600,21.33,-11.22,53.21,1.73
BNB-USDT,1h,35,180,0.07,0.2,21600,-0.88,-7.22,31.25,-0.05
ETH-USDT,4h,15,170,0.03,0.08,21600,3.23,-1.62,66.67,1.25
AVAX-USDT,4h,35,110,0.04,0.2,21600,-19.87,-19.87,25.00,-3.92
TRX-USDT,1h,45,60,0.07,0.02,21600,9.06,-6.70,51.68,0.13
AVAX-USDT,1h,45,80,0.1,0.05,21600,25.09,-22.64,52.88,0.70
DOGE-USDT,4h,5,60,0.1,0.15,21600,-21.16,-22.29,38.06,-1.42
AVAX-USDT,4h,50,170,0.02,0.08,21600,0.06,-13.58,32.65,-1.43
ADA-USDT,1h,45,190,0.03,0.2,21600,14.21,-6.60,47.96,-0.09
LINK-USDT,4h,45,170,0.05,0.1,21600,-2.08,-5.35,41.18,-0.68
DOGE-USDT,4h,5,80,0.1,0.08,21600,-24.87,-30.20,36.11,-0.40
AVAX-USDT,1h,50,80,0.05,0.1,21600,10.12,-22.33,48.56,-0.19
ETH-USDT,4h,25,60,0.1,0.2,21600,4.53,-0.27,66.67,0.11
TRX-USDT,4h,15,180,0.02,0.05,21600,-4.94,-5.62,25.00,-1.04
DOGE-USDT,4h,15,70,0.01,0.08,21600,3.20,-20.83,31.61,0.23
DOGE-USDT,4h,20,110,0.03,0.02,21600,4.34,-4.52,54.72,0.61
ADA-USDT,1h,50,80,0.07,0.1,21600,-0.72,-31.21,47.46,0.36
LINK-USDT,1h,25,180,0.02,0.08,21600,-13.34,-22.81,42.64,0.15
XRP-USDT,1h,45,90,0.05,0.02,21600,-8.33,-18.19,46.34,-1.65
XRP-USDT,1h,25,170,0.05,0.2,21600,-15.31,-24.86,41.89,-0.72
TRX-USDT,1h,45,190,0.02,0.1,21600,-3.13,-11.56,41.82,-0.77
AVAX-USDT,4h,15,130,0.07,0.08,21600,3.52,-6.86,60.53,-0.26
LINK-USDT,4h,45,170,0.03,0.02,21600,2.46,-5.05,47.73,0.24
ETH-USDT,1h,55,170,0.02,0.08,21600,-4.00,-3.37,38.89,-1.31
DOGE-USDT,4h,50,180,0.02,0.02,21600,5.45,-7.44,51.56,-0.62
ADA-USDT,4h,40,160,0.07,0.05,21600,9.06,-2.97,75.00,1.51
SOL-USDT,1h,40,100,0.1,0.02,21600,6.46,-12.12,50.25,0.30
XRP-USDT,1h,40,190,0.03,0.05,21600,-2.63,-11.94,41.44,0.16
BTC-USDT,4h,35,70,0.07,0.05,21600,1.60,-0.05,66.67,0.50
TRX-USDT,4h,20,160,0.1,0.2,21600,0.16,-1.42,50.00,-0.45
TRX-USDT,4h,15,50,0.04,0.02,21600,-2.61,-9.87,48.91,-0.68
BNB-USDT,1h,45,60,0.04,0.02,21600,-2.48,-6.49,47.62,0.81
LINK-USDT,4h,30,170,0.01,0.1,21600,-18.03,-23.70,24.14,-4.50
ADA-USDT,4h,5,50,0.07,0.2,21600,-7.12,-15.56,46.48,-1.09
BNB-USDT,1h,25,60,0.07,0.1,21600,-3.14,-4.75,39.47,-0.90
XRP-USDT,1h,5,140,0.03,0.05,21600,-41.02,-54.75,40.50,-1.16
AVAX-USDT,1h,20,170,0.01,0.2,21600,19.58,-9.42,37.97,-0.43
BNB-USDT,1h,15,100,0.07,0.02,21600,3.20,-4.75,42.86,0.81
AVAX-USDT,1h,10,150,0.03,0.02,21600,-0.34,-18.64,52.74,-0.57
BTC-USDT,4h,25,190,0.01,0.2,21600,0.52,-0.51,50.00,-0.74
DOGE-USDT,4h,40,110,0.04,0.05,21600,8.68,-5.04,50.00,0.81
DOGE-USDT,4h,45,150,0.07,0.2,21600,-3.88,-11.83,41.18,0.30
ADA-USDT,1h,50,180,0.05,0.02,21600,3.45,-9.84,51.33,-0.34
LINK-USDT,4h,55,100,0.01,0.02,21600,-17.69,-17.25,30.25,-1.78
DOGE-USDT,4h,5,130,0.04,0.15,21600,-7.63,-23.41,37.10,-2.21
XRP-USDT,4h,25,60,0.05,0.15,21600,-15.92,-20.20,37.50,-1.89
BTC-USDT,4h,10,100,0.1,0.15,21600,2.85,-0.31,66.67,0.06
ETH-USDT,1h,40,190,0.07,0.1,21600,-3.16,-8.53,12.50,0.66
AVAX-USDT,1h,15,150,0.07,0.15,21600,-20.09,-26.45,43.59,-1.26
DOGE-USDT,4h,30,140,0.1,0.15,21600,8.90,-4.87,43.75,0.15
ETH-USDT,1h,5,120,0.05,0.2,21600,-7.89,-8.23,43.75,-2.31
DOGE-USDT,4h,10,160,0.04,0.15,21600,1.64,-10.49,44.07,0.93
AVAX-USDT,1h,50,70,0.07,0.08,21600,0.01,-39.05,48.45,-1.11
SOL-USDT,4h,30,70,0.04,0.02,21600,12.85,-8.27,51.72,1.17
AVAX-USDT,1h,25,90,0.05,0.08,21600,-5.89,-29.98,46.84,-1.78
DOGE-USDT,1h,45,160,0.01,0.2,21600,4.48,-16.95,27.45,-1.32
SOL-USDT,4h,35,130,0.03,0.02,21600,-1.53,-7.09,50.00,-0.51
ADA-USDT,1h,10,130,0.07,0.15,21600,14.22,-26.76,48.61,1.77
AVAX-USDT,4h,30,160,0.1,0.15,21600,-1.05,-9.57,41.18,0.28
ADA-USDT,4h,40,70,0.01,0.1,21600,-26.92,-26.77,28.09,-2.21
XRP-USDT,4h,45,70,0.02,0.02,21600,-1.12,-6.65,51.11,-0.06
SOL-USDT,1h,15,110,0.1,0.02,21600,-5.92,-32.80,52.00,-0.94
BTC-USDT,1h,20,100,0.07,0.05,21600,5.87,-2.30,60.00,2.53
AVAX-USDT,4h,20,60,0.05,0.02,21600,5.99,-12.14,50.48,1.05
BTC-USDT,1h,50,120,0.02,0.02,21600,4.49,-2.00,66.67,3.00
ADA-USDT,4h,35,190,0.1,0.1,21600,-5.86,-12.15,37.50,0.19
XRP-USDT,1h,15,40,0.05,0.15,21600,-3.03,-36.16,52.49,0.45
XRP-USDT,1h,40,100,0.07,0.02,21600,-11.52,-22.99,45.86,-1.25
ETH-USDT,4h,45,110,0.04,0.2,21600,-1.86,-0.84,0.00,-14.69
DOGE-USDT,4h,10,170,0.07,0.05,21600,-4.45,-13.84,46.15,0.08
XRP-USDT,4h,55,170,0.1,0.02,21600,-6.54,-11.53,44.12,0.18
XRP-USDT,1h,15,190,0.03,0.02,21600,-6.22,-23.91,43.75,-1.91
TRX-USDT,1h,45,180,0.1,0.1,21600,0.49,-7.82,52.78,-0.29
TRX-USDT,1h,30,60,0.07,0.08,21600,-7.21,-12.84,45.99,0.08
AVAX-USDT,1h,15,80,0.01,0.2,21600,-30.17,-34.40,28.90,-2.20
TRX-USDT,4h,20,180,0.03,0.2,21600,3.73,-0.74,54.55,-0.38
BTC-USDT,4h,15,180,0.1,0.1,21600,1.44,0.00,100.00,16.90
ADA-USDT,1h,55,140,0.02,0.05,21600,-18.13,-21.63,46.72,-1.35
SOL-USDT,1h,15,80,0.05,0.2,21600,13.26,-19.39,47.33,1.20
ADA-USDT,1h,45,170,0.01,0.15,21600,-6.36,-13.02,38.24,-0.99
SOL-USDT,4h,30,160,0.1,0.08,21600,3.06,-12.46,34.21,0.59
ETH-USDT,1h,25,50,0.1,0.02,21600,-0.22,-5.70,45.00,1.07
LINK-USDT,4h,15,30,0.03,0.05,21600,-10.08,-24.16,42.11,-0.55
ADA-USDT,1h,55,130,0.1,0.08,21600,-0.99,-14.44,46.32,-0.74
BTC-USDT,1h,5,110,0.03,0.15,21600,2.77,-5.45,53.12,1.22
BNB-USDT,4h,25,180,0.05,0.1,21600,0.36,-0.69,37.50,1.19
ETH-USDT,1h,10,40,0.01,0.1,21600,-7.78,-11.73,40.28,-0.54
ADA-USDT,1h,30,190,0.04,0.2,21600,-10.96,-16.06,46.43,-2.37
TRX-USDT,4h,45,110,0.1,0.02,21600,5.77,-2.79,57.89,1.15
BTC-USDT,4h,20,180,0.05,0.2,21600,1.03,0.00,100.00,16.38
ADA-USDT,1h,45,130,0.02,0.1,21600,15.99,-10.88,52.59,0.11
ETH-USDT,4h,55,110,0.04,0.05,21600,-1.76,-0.89,0.00,-8993.24
ETH-USDT,4h,20,180,0.04,0.2,21600,-1.86,-0.84,0.00,-14.69
LINK-USDT,1h,40,130,0.1,0.2,21600,-1.89,-8.85,50.74,-0.14
BTC-USDT,1h,10,80,0.1,0.15,21600,-1.40,-6.13,41.67,-1.04
LINK-USDT,4h,55,90,0.07,0.2,21600,-19.15,-22.89,40.62,-1.41
BTC-USDT,4h,30,60,0.05,0.2,21600,-1.55,-1.64,42.86,-1.15
DOGE-USDT,1h,25,170,0.02,0.15,21600,-15.28,-18.04,39.62,-0.83
BTC-USDT,1h,10,80,0.01,0.08,21600,-0.91,-4.41,31.58,-0.57
DOGE-USDT,1h,20,150,0.02,0.2,21600,5.21,-13.39,42.54,-0.38
TRX-USDT,1h,5,130,0.01,0.05,21600,3.78,-11.85,46.69,0.25
LINK-USDT,1h,40,80,0.1,0.02,21600,-21.16,-46.11,52.40,0.43
LINK-USDT,1h,45,120,0.1,0.15,21600,10.35,-13.59,46.58,0.30
XRP-USDT,1h,20,130,0.04,0.15,21600,-11.95,-32.33,45.26,-0.38
LINK-USDT,4h,10,90,0.05,0.05,21600,15.61,-2.35,61.29,2.92
XRP-USDT,1h,55,90,0.07,0.2,21600,0.68,-20.12,46.73,-0.74
SOL-USDT,1h,10,60,0.04,0.15,21600,20.65,-24.51,49.15,1.38
ADA-USDT,1h,40,120,0.07,0.05,21600,5.90,-20.34,50.63,-0.87
AVAX-USDT,1h,40,100,0.1,0.05,21600,34.36,-7.63,57.93,1.67
BTC-USDT,1h,30,120,0.03,0.08,21600,3.24,-3.19,55.56,1.58
XRP-USDT,4h,45,120,0.02,0.05,21600,6.26,-7.48,36.36,-0.81
SOL-USDT,4h,35,150,0.02,0.02,21600,5.43,-9.32,60.66,1.01
BNB-USDT,4h,30,110,0.03,0.2,21600,-0.90,-0.69,25.00,-2.82
ETH-USDT,4h,45,140,0.05,0.1,21600,3.35,0.00,100.00,27.30
XRP-USDT,4h,45,150,0.07,0.15,21600,1.50,-7.01,56.25,0.60
BNB-USDT,4h,40,70,0.01,0.1,21600,-2.89,-4.03,28.57,-0.11
SOL-USDT,1h,35,160,0.07,0.05,21600,9.06,-12.24,50.76,0.74
AVAX-USDT,4h,10,170,0.01,0.02,21600,-0.65,-8.31,42.71,-0.48
LINK-USDT,4h,45,170,0.07,0.05,21600,-2.08,-5.35,41.18,-0.68
DOGE-USDT,1h,35,130,0.01,0.08,21600,-12.20,-18.73,34.00,-0.40
BTC-USDT,1h,25,160,0.04,0.15,21600,6.32,-0.89,61.11,0.97
ADA-USDT,1h,40,90,0.05,0.1,21600,-40.01,-41.60,37.88,-0.92
XRP-USDT,1h,10,160,0.05,0.15,21600,6.54,-28.94,47.17,0.82
AVAX-USDT,4h,10,160,0.03,0.2,21600,10.06,-6.52,68.00,0.84
XRP-USDT,4h,50,80,0.1,0.08,21600,-38.94,-41.53,26.23,-2.35
TRX-USDT,4h,55,80,0.03,0.1,21600,-3.69,-3.90,36.54,-0.83
TRX-USDT,4h,35,80,0.05,0.05,21600,-7.20,-7.27,38.46,-0.99
ETH-USDT,4h,30,160,0.02,0.15,21600,2.18,-1.08,50.00,-0.53
DOGE-USDT,1h,55,120,0.03,0.08,21600,12.85,-18.67,46.59,0.18
TRX-USDT,4h,30,80,0.01,0.05,21600,-4.38,-7.57,39.34,0.47
BTC-USDT,4h,30,110,0.05,0.02,21600,-0.58,-0.20,0.00,-5.37
TRX-USDT,1h,50,170,0.03,0.1,21600,3.57,-8.14,47.58,0.34
ADA-USDT,4h,40,180,0.01,0.02,21600,9.03,-5.87,47.54,1.37
SOL-USDT,1h,10,120,0.07,0.08,21600,-17.91,-27.71,47.31,-1.16
